timestamp,startX,startY,endX,endY
10094.961546,1056.00000,288.00000,1132.00000,309.00000
10094.961546,1100.00000,241.00000,1204.00000,282.00000
10094.961546,1204.00000,249.00000,1116.00000,212.00000
10094.961546,1244.00000,263.00000,1167.00000,224.00000
10094.994920,911.00000,206.00000,789.00000,212.00000
10094.994920,709.00000,223.00000,582.00000,264.00000
10094.994920,1160.00000,294.00000,1261.00000,346.00000
10094.994920,1061.00000,263.00000,1157.00000,294.00000
10094.994920,952.00000,248.00000,1060.00000,263.00000
10094.994920,843.00000,247.00000,951.00000,248.00000
10094.994920,724.00000,260.00000,841.00000,247.00000
10094.994920,627.00000,284.00000,723.00000,261.00000
10094.994920,655.00000,267.00000,766.00000,243.00000
10094.994920,897.00000,262.00000,771.00000,270.00000
10094.994920,770.00000,270.00000,642.00000,294.00000
10094.994920,934.00000,231.00000,823.00000,233.00000
10094.994920,822.00000,233.00000,708.00000,248.00000
10094.994920,801.00000,197.00000,703.00000,210.00000
10094.994920,1219.00000,291.00000,1115.00000,248.00000
10094.994920,1114.00000,248.00000,1001.00000,222.00000
10094.994920,1000.00000,222.00000,896.00000,215.00000
10094.994920,890.00000,217.00000,788.00000,222.00000
10094.994920,787.00000,224.00000,710.00000,237.00000
10094.994920,756.00000,219.00000,867.00000,209.00000
10094.994920,1026.00000,175.00000,1135.00000,205.00000
10094.994920,1135.00000,201.00000,1030.00000,173.00000
10094.994920,1233.00000,247.00000,1136.00000,202.00000
10094.994920,975.00000,317.00000,855.00000,310.00000
10094.994920,1095.00000,340.00000,976.00000,317.00000
10094.994920,1204.00000,380.00000,1096.00000,341.00000
10094.994920,1149.00000,412.00000,1012.00000,377.00000
10094.994920,1092.00000,345.00000,1200.00000,385.00000
10094.994920,973.00000,321.00000,1091.00000,345.00000
10094.994920,868.00000,314.00000,972.00000,321.00000
10094.994920,1090.00000,248.00000,1191.00000,286.00000
10094.994920,978.00000,226.00000,1089.00000,248.00000
10094.994920,975.00000,254.00000,1095.00000,277.00000
10094.994920,1130.00000,208.00000,1015.00000,178.00000
10094.994920,953.00000,212.00000,1054.00000,229.00000
10094.994920,1260.00000,357.00000,1153.00000,307.00000
10094.994920,1152.00000,307.00000,1034.00000,275.00000
10094.994920,1033.00000,276.00000,941.00000,264.00000
10094.994920,1040.00000,188.00000,1152.00000,221.00000
10094.994920,1243.00000,310.00000,1132.00000,258.00000
10094.994920,1131.00000,258.00000,1025.00000,229.00000
10094.994920,1198.00000,292.00000,1110.00000,260.00000
10094.994920,1109.00000,260.00000,981.00000,234.00000
10094.994920,1216.00000,283.00000,1115.00000,241.00000
10094.994920,1114.00000,241.00000,1032.00000,220.00000
10094.994920,1118.00000,220.00000,1026.00000,197.00000
10094.994920,1058.00000,200.00000,1162.00000,233.00000
10094.994920,1248.00000,327.00000,1151.00000,281.00000
10094.994920,1150.00000,281.00000,1037.00000,249.00000
10094.994920,1150.00000,284.00000,1251.00000,333.00000
10094.994920,1058.00000,257.00000,1149.00000,284.00000
10094.994920,1066.00000,231.00000,1175.00000,267.00000
10094.994920,1211.00000,252.00000,1125.00000,214.00000
10094.994920,1249.00000,265.00000,1175.00000,227.00000
10094.994920,1175.00000,222.00000,1249.00000,261.00000
10094.994920,1177.00000,269.00000,1253.00000,307.00000
10095.028296,905.00000,205.00000,793.00000,211.00000
10095.028296,720.00000,220.00000,591.00000,262.00000
10095.028296,1181.00000,300.00000,1273.00000,350.00000
10095.028296,1074.00000,264.00000,1180.00000,300.00000
10095.028296,965.00000,247.00000,1073.00000,264.00000
10095.028296,847.00000,245.00000,964.00000,248.00000
10095.028296,734.00000,258.00000,845.00000,246.00000
10095.028296,635.00000,282.00000,733.00000,259.00000
10095.028296,945.00000,230.00000,838.00000,231.00000
10095.028296,837.00000,231.00000,721.00000,245.00000
10095.028296,906.00000,261.00000,782.00000,268.00000
10095.028296,781.00000,268.00000,650.00000,292.00000
10095.028296,666.00000,264.00000,777.00000,241.00000
10095.028296,1226.00000,292.00000,1126.00000,249.00000
10095.028296,1125.00000,249.00000,1008.00000,221.00000
10095.028296,1007.00000,222.00000,914.00000,215.00000
10095.028296,900.00000,215.00000,792.00000,222.00000
10095.028296,770.00000,217.00000,878.00000,208.00000
10095.028296,1198.00000,226.00000,1095.00000,186.00000
10095.028296,1036.00000,175.00000,1146.00000,206.00000
10095.028296,854.00000,313.00000,968.00000,318.00000
10095.028296,969.00000,319.00000,1092.00000,342.00000
10095.028296,1093.00000,343.00000,1203.00000,382.00000
10095.028296,1187.00000,424.00000,1060.00000,384.00000
10095.028296,982.00000,315.00000,856.00000,308.00000
10095.028296,1096.00000,338.00000,983.00000,316.00000
10095.028296,1205.00000,377.00000,1097.00000,339.00000
10095.028296,1125.00000,343.00000,1210.00000,376.00000
10095.028296,907.00000,211.00000,1001.00000,216.00000
10095.028296,1096.00000,247.00000,1200.00000,287.00000
10095.028296,978.00000,224.00000,1095.00000,247.00000
10095.028296,1123.00000,203.00000,1014.00000,176.00000
10095.028296,1267.00000,358.00000,1166.00000,309.00000
10095.028296,1165.00000,309.00000,1050.00000,276.00000
10095.028296,1049.00000,277.00000,951.00000,263.00000
10095.028296,1017.00000,182.00000,1128.00000,210.00000
10095.028296,1201.00000,290.00000,1104.00000,256.00000
10095.028296,1103.00000,256.00000,989.00000,234.00000
10095.028296,1261.00000,317.00000,1152.00000,263.00000
10095.028296,1151.00000,263.00000,1046.00000,231.00000
10095.028296,1067.00000,200.00000,1171.00000,234.00000
10095.028296,1224.00000,284.00000,1123.00000,241.00000
10095.028296,1122.00000,241.00000,1042.00000,220.00000
10095.028296,976.00000,252.00000,1103.00000,276.00000
10095.028296,1254.00000,327.00000,1154.00000,279.00000
10095.028296,1153.00000,279.00000,1042.00000,248.00000
10095.028296,1122.00000,220.00000,1041.00000,198.00000
10095.028296,1155.00000,283.00000,1259.00000,334.00000
10095.028296,1073.00000,258.00000,1154.00000,284.00000
10095.028296,1108.00000,240.00000,1209.00000,280.00000
10095.028296,1174.00000,235.00000,1267.00000,285.00000
10095.028296,1272.00000,285.00000,1174.00000,230.00000
10095.028296,1255.00000,267.00000,1179.00000,225.00000
10095.061649,933.00000,203.00000,807.00000,207.00000
10095.061649,730.00000,217.00000,597.00000,260.00000
10095.061649,1189.00000,299.00000,1279.00000,348.00000
10095.061649,1084.00000,263.00000,1188.00000,299.00000
10095.061649,981.00000,246.00000,1083.00000,263.00000
10095.061649,875.00000,243.00000,980.00000,247.00000
10095.061649,765.00000,252.00000,873.00000,243.00000
10095.061649,645.00000,279.00000,764.00000,253.00000
10095.061649,913.00000,260.00000,791.00000,265.00000
10095.061649,790.00000,266.00000,663.00000,289.00000
10095.061649,671.00000,263.00000,785.00000,239.00000
10095.061649,780.00000,234.00000,663.00000,260.00000
10095.061649,892.00000,227.00000,781.00000,236.00000
10095.061649,779.00000,214.00000,886.00000,206.00000
10095.061649,832.00000,191.00000,723.00000,205.00000
10095.061649,1231.00000,290.00000,1137.00000,249.00000
10095.061649,1136.00000,249.00000,1025.00000,221.00000
10095.061649,1024.00000,221.00000,925.00000,213.00000
10095.061649,919.00000,214.00000,816.00000,217.00000
10095.061649,815.00000,218.00000,730.00000,232.00000
10095.061649,1050.00000,175.00000,1155.00000,206.00000
10095.061649,1229.00000,238.00000,1138.00000,197.00000
10095.061649,1158.00000,408.00000,1030.00000,375.00000
10095.061649,1106.00000,342.00000,1218.00000,384.00000
10095.061649,982.00000,317.00000,1105.00000,342.00000
10095.061649,867.00000,311.00000,981.00000,317.00000
10095.061649,990.00000,313.00000,866.00000,307.00000
10095.061649,1111.00000,338.00000,991.00000,314.00000
10095.061649,1220.00000,379.00000,1112.00000,339.00000
10095.061649,924.00000,209.00000,1015.00000,215.00000
10095.061649,1275.00000,358.00000,1172.00000,307.00000
10095.061649,1171.00000,307.00000,1057.00000,274.00000
10095.061649,1056.00000,274.00000,940.00000,260.00000
10095.061649,1072.00000,237.00000,1176.00000,272.00000
10095.061649,959.00000,220.00000,1071.00000,237.00000
10095.061649,1027.00000,181.00000,1136.00000,209.00000
10095.061649,978.00000,269.00000,1058.00000,282.00000
10095.061649,1074.00000,235.00000,989.00000,220.00000
10095.061649,1218.00000,294.00000,1128.00000,259.00000
10095.061649,1127.00000,259.00000,1002.00000,232.00000
10095.061649,1138.00000,217.00000,1236.00000,262.00000
10095.061649,1026.00000,189.00000,1137.00000,217.00000
10095.061649,1114.00000,238.00000,1216.00000,279.00000
10095.061649,989.00000,251.00000,1110.00000,275.00000
10095.061649,1263.00000,328.00000,1167.00000,280.00000
10095.061649,1166.00000,280.00000,1058.00000,248.00000
10095.061649,1130.00000,219.00000,1052.00000,198.00000
10095.061649,1220.00000,277.00000,1121.00000,237.00000
10095.061649,1161.00000,281.00000,1267.00000,334.00000
10095.061649,1079.00000,257.00000,1160.00000,282.00000
10095.061649,1273.00000,319.00000,1163.00000,263.00000
10095.061649,1162.00000,263.00000,1076.00000,235.00000
10095.061649,1126.00000,337.00000,1218.00000,376.00000
10095.061649,1282.00000,287.00000,1185.00000,231.00000
10095.061649,1263.00000,266.00000,1191.00000,228.00000
10095.061649,1193.00000,224.00000,1263.00000,263.00000
10095.095005,946.00000,201.00000,819.00000,205.00000
10095.095005,741.00000,214.00000,609.00000,256.00000
10095.095005,1199.00000,298.00000,1289.00000,349.00000
10095.095005,1086.00000,259.00000,1198.00000,298.00000
10095.095005,979.00000,243.00000,1085.00000,259.00000
10095.095005,871.00000,241.00000,978.00000,243.00000
10095.095005,759.00000,252.00000,869.00000,241.00000
10095.095005,652.00000,278.00000,758.00000,253.00000
10095.095005,971.00000,227.00000,861.00000,226.00000
10095.095005,859.00000,226.00000,744.00000,239.00000
10095.095005,743.00000,241.00000,670.00000,259.00000
10095.095005,928.00000,257.00000,802.00000,263.00000
10095.095005,801.00000,263.00000,666.00000,288.00000
10095.095005,684.00000,259.00000,796.00000,236.00000
10095.095005,1270.00000,307.00000,1175.00000,258.00000
10095.095005,1174.00000,258.00000,1061.00000,224.00000
10095.095005,1060.00000,224.00000,959.00000,211.00000
10095.095005,957.00000,212.00000,838.00000,214.00000
10095.095005,837.00000,214.00000,740.00000,229.00000
10095.095005,795.00000,210.00000,902.00000,204.00000
10095.095005,1206.00000,221.00000,1104.00000,181.00000
10095.095005,877.00000,308.00000,987.00000,315.00000
10095.095005,988.00000,315.00000,1105.00000,337.00000
10095.095005,1106.00000,338.00000,1211.00000,375.00000
10095.095005,1206.00000,421.00000,1082.00000,381.00000
10095.095005,1229.00000,378.00000,1117.00000,335.00000
10095.095005,1116.00000,335.00000,999.00000,311.00000
10095.095005,998.00000,311.00000,882.00000,304.00000
10095.095005,1067.00000,232.00000,1174.00000,266.00000
10095.095005,969.00000,218.00000,1066.00000,233.00000
10095.095005,1142.00000,202.00000,1039.00000,174.00000
10095.095005,1041.00000,180.00000,1145.00000,208.00000
10095.095005,975.00000,266.00000,1069.00000,280.00000
10095.095005,1284.00000,357.00000,1180.00000,305.00000
10095.095005,1179.00000,305.00000,1066.00000,272.00000
10095.095005,1065.00000,273.00000,976.00000,260.00000
10095.095005,1125.00000,237.00000,1227.00000,279.00000
10095.095005,997.00000,208.00000,1124.00000,237.00000
10095.095005,1151.00000,217.00000,1252.00000,266.00000
10095.095005,1041.00000,188.00000,1150.00000,217.00000
10095.095005,1132.00000,214.00000,1019.00000,187.00000
10095.095005,1223.00000,291.00000,1132.00000,256.00000
10095.095005,1131.00000,256.00000,1013.00000,231.00000
10095.095005,1265.00000,323.00000,1167.00000,275.00000
10095.095005,1166.00000,275.00000,1062.00000,245.00000
10095.095005,1237.00000,281.00000,1136.00000,237.00000
10095.095005,996.00000,248.00000,1115.00000,271.00000
10095.095005,1178.00000,283.00000,1275.00000,333.00000
10095.095005,1097.00000,257.00000,1177.00000,283.00000
10095.095005,1276.00000,315.00000,1166.00000,259.00000
10095.095005,1165.00000,260.00000,1081.00000,232.00000
10095.095005,1280.00000,280.00000,1186.00000,227.00000
10095.095005,1272.00000,267.00000,1202.00000,228.00000
10095.095005,1198.00000,221.00000,1273.00000,264.00000
10095.128372,753.00000,210.00000,617.00000,252.00000
10095.128372,1204.00000,296.00000,1295.00000,347.00000
10095.128372,1093.00000,257.00000,1189.00000,290.00000
10095.128372,987.00000,240.00000,1092.00000,257.00000
10095.128372,879.00000,238.00000,986.00000,240.00000
10095.128372,766.00000,249.00000,877.00000,238.00000
10095.128372,661.00000,274.00000,765.00000,250.00000
10095.128372,982.00000,225.00000,878.00000,222.00000
10095.128372,876.00000,223.00000,756.00000,235.00000
10095.128372,755.00000,237.00000,679.00000,255.00000
10095.128372,939.00000,255.00000,821.00000,259.00000
10095.128372,820.00000,259.00000,694.00000,280.00000
10095.128372,688.00000,257.00000,808.00000,232.00000
10095.128372,802.00000,207.00000,911.00000,200.00000
10095.128372,1281.00000,309.00000,1191.00000,260.00000
10095.128372,1190.00000,260.00000,1080.00000,224.00000
10095.128372,1079.00000,224.00000,977.00000,209.00000
10095.128372,975.00000,209.00000,845.00000,211.00000
10095.128372,844.00000,211.00000,750.00000,225.00000
10095.128372,957.00000,198.00000,834.00000,201.00000
10095.128372,833.00000,202.00000,759.00000,213.00000
10095.128372,1070.00000,172.00000,1175.00000,206.00000
10095.128372,1177.00000,203.00000,1078.00000,171.00000
10095.128372,1237.00000,377.00000,1126.00000,333.00000
10095.128372,1125.00000,333.00000,1007.00000,308.00000
10095.128372,1006.00000,308.00000,884.00000,301.00000
10095.128372,1173.00000,403.00000,1054.00000,371.00000
10095.128372,1128.00000,339.00000,1235.00000,381.00000
10095.128372,1008.00000,313.00000,1127.00000,339.00000
10095.128372,890.00000,305.00000,1007.00000,314.00000
10095.128372,1003.00000,206.00000,1099.00000,226.00000
10095.128372,1166.00000,207.00000,1057.00000,174.00000
10095.128372,1051.00000,178.00000,1155.00000,207.00000
10095.128372,1292.00000,357.00000,1192.00000,305.00000
10095.128372,1191.00000,305.00000,1081.00000,271.00000
10095.128372,1080.00000,272.00000,986.00000,257.00000
10095.128372,983.00000,263.00000,1079.00000,279.00000
10095.128372,958.00000,243.00000,1037.00000,251.00000
10095.128372,1086.00000,232.00000,1188.00000,267.00000
10095.128372,986.00000,216.00000,1085.00000,233.00000
10095.128372,1141.00000,214.00000,1038.00000,184.00000
10095.128372,1238.00000,294.00000,1144.00000,255.00000
10095.128372,1143.00000,255.00000,1025.00000,229.00000
10095.128372,1281.00000,327.00000,1188.00000,279.00000
10095.128372,1187.00000,279.00000,1086.00000,246.00000
10095.128372,1040.00000,252.00000,1125.00000,271.00000
10095.128372,1253.00000,285.00000,1157.00000,240.00000
10095.128372,1156.00000,240.00000,1080.00000,217.00000
10095.128372,1168.00000,219.00000,1262.00000,267.00000
10095.128372,1077.00000,192.00000,1167.00000,219.00000
10095.128372,1181.00000,279.00000,1283.00000,332.00000
10095.128372,1106.00000,255.00000,1180.00000,280.00000
10095.128372,1139.00000,237.00000,1238.00000,280.00000
10095.128372,1288.00000,318.00000,1178.00000,259.00000
10095.128372,1177.00000,260.00000,1101.00000,233.00000
10095.128372,1160.00000,340.00000,1235.00000,373.00000
10095.128372,1248.00000,255.00000,1169.00000,216.00000
10095.161761,763.00000,206.00000,629.00000,246.00000
10095.161761,669.00000,270.00000,802.00000,241.00000
10095.161761,803.00000,242.00000,920.00000,234.00000
10095.161761,922.00000,234.00000,1027.00000,241.00000
10095.161761,1028.00000,242.00000,1130.00000,263.00000
10095.161761,1203.00000,291.00000,1289.00000,338.00000
10095.161761,993.00000,223.00000,899.00000,219.00000
10095.161761,897.00000,219.00000,771.00000,230.00000
10095.161761,770.00000,231.00000,687.00000,251.00000
10095.161761,951.00000,252.00000,826.00000,255.00000
10095.161761,825.00000,256.00000,699.00000,277.00000
10095.161761,703.00000,251.00000,818.00000,228.00000
10095.161761,813.00000,204.00000,919.00000,198.00000
10095.161761,1283.00000,306.00000,1191.00000,256.00000
10095.161761,1190.00000,256.00000,1078.00000,220.00000
10095.161761,1077.00000,220.00000,977.00000,206.00000
10095.161761,975.00000,207.00000,862.00000,207.00000
10095.161761,861.00000,207.00000,761.00000,221.00000
10095.161761,1081.00000,171.00000,1184.00000,206.00000
10095.161761,1190.00000,205.00000,1092.00000,171.00000
10095.161761,1278.00000,254.00000,1191.00000,206.00000
10095.161761,1198.00000,408.00000,1068.00000,370.00000
10095.161761,1134.00000,337.00000,1243.00000,381.00000
10095.161761,1012.00000,310.00000,1133.00000,337.00000
10095.161761,897.00000,302.00000,1011.00000,311.00000
10095.161761,1172.00000,341.00000,1244.00000,372.00000
10095.161761,1243.00000,375.00000,1135.00000,332.00000
10095.161761,1134.00000,332.00000,1016.00000,306.00000
10095.161761,1015.00000,306.00000,893.00000,298.00000
10095.161761,962.00000,201.00000,1051.00000,210.00000
10095.161761,890.00000,223.00000,971.00000,224.00000
10095.161761,1093.00000,230.00000,1198.00000,267.00000
10095.161761,997.00000,214.00000,1092.00000,231.00000
10095.161761,1048.00000,174.00000,1154.00000,203.00000
10095.161761,1299.00000,357.00000,1201.00000,305.00000
10095.161761,1200.00000,305.00000,1092.00000,270.00000
10095.161761,1091.00000,270.00000,987.00000,254.00000
10095.161761,1246.00000,294.00000,1153.00000,254.00000
10095.161761,1152.00000,254.00000,1036.00000,227.00000
10095.161761,1017.00000,244.00000,1136.00000,270.00000
10095.161761,1289.00000,328.00000,1196.00000,278.00000
10095.161761,1195.00000,278.00000,1096.00000,245.00000
10095.161761,1177.00000,219.00000,1270.00000,268.00000
10095.161761,1087.00000,191.00000,1176.00000,219.00000
10095.161761,1259.00000,284.00000,1165.00000,239.00000
10095.161761,1194.00000,281.00000,1291.00000,333.00000
10095.161761,1111.00000,252.00000,1193.00000,281.00000
10095.161761,1293.00000,317.00000,1187.00000,259.00000
10095.161761,1186.00000,259.00000,1100.00000,229.00000
10095.161761,1142.00000,234.00000,1244.00000,279.00000
10095.161761,1253.00000,254.00000,1178.00000,216.00000
10095.195115,772.00000,202.00000,652.00000,236.00000
10095.195115,1105.00000,253.00000,1207.00000,290.00000
10095.195115,982.00000,233.00000,1104.00000,253.00000
10095.195115,885.00000,232.00000,981.00000,234.00000
10095.195115,779.00000,242.00000,883.00000,232.00000
10095.195115,675.00000,266.00000,778.00000,243.00000
10095.195115,1003.00000,220.00000,898.00000,216.00000
10095.195115,896.00000,216.00000,780.00000,226.00000
10095.195115,779.00000,227.00000,694.00000,247.00000
10095.195115,962.00000,249.00000,838.00000,252.00000
10095.195115,837.00000,252.00000,710.00000,272.00000
10095.195115,717.00000,245.00000,827.00000,225.00000
10095.195115,1274.00000,297.00000,1188.00000,252.00000
10095.195115,1187.00000,252.00000,1087.00000,219.00000
10095.195115,1086.00000,219.00000,981.00000,203.00000
10095.195115,970.00000,204.00000,867.00000,204.00000
10095.195115,865.00000,204.00000,770.00000,216.00000
10095.195115,853.00000,195.00000,778.00000,204.00000
10095.195115,1085.00000,169.00000,1193.00000,207.00000
10095.195115,1192.00000,203.00000,1095.00000,169.00000
10095.195115,1281.00000,253.00000,1193.00000,204.00000
10095.195115,1252.00000,377.00000,1143.00000,331.00000
10095.195115,1142.00000,331.00000,1029.00000,305.00000
10095.195115,1028.00000,305.00000,911.00000,295.00000
10095.195115,895.00000,220.00000,981.00000,222.00000
10095.195115,1197.00000,405.00000,1072.00000,368.00000
10095.195115,1147.00000,338.00000,1250.00000,381.00000
10095.195115,1031.00000,310.00000,1146.00000,338.00000
10095.195115,923.00000,300.00000,1030.00000,310.00000
10095.195115,971.00000,198.00000,1062.00000,209.00000
10095.195115,1306.00000,359.00000,1209.00000,305.00000
10095.195115,1208.00000,305.00000,1101.00000,269.00000
10095.195115,1100.00000,269.00000,990.00000,251.00000
10095.195115,1062.00000,174.00000,1164.00000,204.00000
10095.195115,1108.00000,231.00000,1209.00000,269.00000
10095.195115,1152.00000,211.00000,1061.00000,182.00000
10095.195115,978.00000,238.00000,1056.00000,248.00000
10095.195115,1250.00000,293.00000,1156.00000,252.00000
10095.195115,1155.00000,253.00000,1048.00000,226.00000
10095.195115,1295.00000,329.00000,1201.00000,277.00000
10095.195115,1200.00000,277.00000,1097.00000,242.00000
10095.195115,1061.00000,249.00000,1146.00000,270.00000
10095.195115,1172.00000,214.00000,1265.00000,262.00000
10095.195115,1098.00000,191.00000,1171.00000,215.00000
10095.195115,1262.00000,283.00000,1168.00000,237.00000
10095.195115,1200.00000,280.00000,1298.00000,335.00000
10095.195115,1115.00000,250.00000,1199.00000,280.00000
10095.195115,1164.00000,239.00000,1258.00000,284.00000
10095.195115,1173.00000,338.00000,1249.00000,372.00000
10095.195115,1301.00000,319.00000,1193.00000,258.00000
10095.195115,1263.00000,257.00000,1188.00000,217.00000
10095.228493,781.00000,197.00000,667.00000,228.00000
10095.228493,682.00000,261.00000,807.00000,235.00000
10095.228493,808.00000,235.00000,924.00000,228.00000
10095.228493,926.00000,228.00000,1037.00000,237.00000
10095.228493,1038.00000,238.00000,1135.00000,259.00000
10095.228493,1136.00000,260.00000,1214.00000,291.00000
10095.228493,1215.00000,292.00000,1295.00000,337.00000
10095.228493,973.00000,248.00000,869.00000,247.00000
10095.228493,867.00000,247.00000,747.00000,261.00000
10095.228493,815.00000,218.00000,702.00000,241.00000
10095.228493,947.00000,213.00000,816.00000,219.00000
10095.228493,722.00000,241.00000,836.00000,221.00000
10095.228493,1212.00000,261.00000,1105.00000,221.00000
10095.228493,1104.00000,221.00000,1000.00000,202.00000
10095.228493,999.00000,203.00000,871.00000,200.00000
10095.228493,869.00000,201.00000,777.00000,212.00000
10095.228493,832.00000,212.00000,909.00000,207.00000
10095.228493,1030.00000,302.00000,913.00000,293.00000
10095.228493,1147.00000,330.00000,1031.00000,303.00000
10095.228493,1245.00000,371.00000,1148.00000,331.00000
10095.228493,1181.00000,339.00000,1256.00000,374.00000
10095.228493,1098.00000,170.00000,1204.00000,210.00000
10095.228493,1201.00000,205.00000,1104.00000,169.00000
10095.228493,1208.00000,407.00000,1080.00000,367.00000
10095.228493,1152.00000,337.00000,1257.00000,383.00000
10095.228493,1037.00000,308.00000,1151.00000,337.00000
10095.228493,924.00000,297.00000,1036.00000,309.00000
10095.228493,906.00000,217.00000,1002.00000,221.00000
10095.228493,1309.00000,360.00000,1214.00000,305.00000
10095.228493,1213.00000,305.00000,1107.00000,268.00000
10095.228493,1106.00000,268.00000,997.00000,249.00000
10095.228493,1060.00000,171.00000,1165.00000,202.00000
10095.228493,1120.00000,232.00000,1222.00000,273.00000
10095.228493,1016.00000,210.00000,1119.00000,232.00000
10095.228493,1122.00000,222.00000,1221.00000,262.00000
10095.228493,1034.00000,201.00000,1121.00000,223.00000
10095.228493,1195.00000,222.00000,1280.00000,270.00000
10095.228493,1091.00000,186.00000,1194.00000,222.00000
10095.228493,1258.00000,296.00000,1165.00000,253.00000
10095.228493,1164.00000,253.00000,1059.00000,226.00000
10095.228493,1211.00000,280.00000,1111.00000,243.00000
10095.228493,1071.00000,248.00000,1152.00000,270.00000
10095.228493,1272.00000,287.00000,1181.00000,240.00000
10095.228493,1128.00000,252.00000,1206.00000,281.00000
10095.228493,1209.00000,264.00000,1118.00000,228.00000
10095.228493,1269.00000,259.00000,1198.00000,220.00000
10095.261846,790.00000,193.00000,672.00000,223.00000
10095.261846,1026.00000,218.00000,915.00000,210.00000
10095.261846,913.00000,211.00000,797.00000,218.00000
10095.261846,796.00000,218.00000,709.00000,237.00000
10095.261846,1137.00000,258.00000,1235.00000,300.00000
10095.261846,1032.00000,234.00000,1136.00000,258.00000
10095.261846,921.00000,226.00000,1031.00000,234.00000
10095.261846,820.00000,231.00000,919.00000,226.00000
10095.261846,693.00000,254.00000,819.00000,231.00000
10095.261846,983.00000,245.00000,853.00000,244.00000
10095.261846,851.00000,245.00000,726.00000,262.00000
10095.261846,728.00000,236.00000,845.00000,217.00000
10095.261846,1121.00000,193.00000,1214.00000,229.00000
10095.261846,1223.00000,265.00000,1122.00000,224.00000
10095.261846,1121.00000,224.00000,1018.00000,202.00000
10095.261846,1017.00000,202.00000,892.00000,196.00000
10095.261846,890.00000,197.00000,786.00000,207.00000
10095.261846,1112.00000,172.00000,1213.00000,213.00000
10095.261846,919.00000,294.00000,1028.00000,304.00000
10095.261846,1029.00000,305.00000,1142.00000,332.00000
10095.261846,1143.00000,333.00000,1242.00000,374.00000
10095.261846,1241.00000,422.00000,1127.00000,377.00000
10095.261846,1262.00000,379.00000,1161.00000,333.00000
10095.261846,1160.00000,333.00000,1044.00000,302.00000
10095.261846,1043.00000,302.00000,926.00000,290.00000
10095.261846,1149.00000,229.00000,1250.00000,276.00000
10095.261846,1044.00000,200.00000,1148.00000,230.00000
10095.261846,955.00000,193.00000,1043.00000,201.00000
10095.261846,903.00000,215.00000,995.00000,218.00000
10095.261846,1220.00000,307.00000,1118.00000,269.00000
10095.261846,1117.00000,269.00000,1004.00000,247.00000
10095.261846,1001.00000,252.00000,1114.00000,276.00000
10095.261846,1192.00000,208.00000,1091.00000,171.00000
10095.261846,1075.00000,172.00000,1176.00000,205.00000
10095.261846,1127.00000,232.00000,1230.00000,276.00000
10095.261846,1025.00000,209.00000,1126.00000,232.00000
10095.261846,1267.00000,300.00000,1175.00000,255.00000
10095.261846,1174.00000,255.00000,1069.00000,226.00000
10095.261846,1050.00000,241.00000,1165.00000,272.00000
10095.261846,1222.00000,284.00000,1125.00000,245.00000
10095.261846,1274.00000,287.00000,1184.00000,240.00000
10095.261846,1202.00000,220.00000,1128.00000,190.00000
10095.261846,1131.00000,251.00000,1215.00000,284.00000
10095.261846,1264.00000,397.00000,1177.00000,356.00000
10095.295209,799.00000,188.00000,679.00000,217.00000
10095.295209,1143.00000,258.00000,1244.00000,304.00000
10095.295209,1028.00000,231.00000,1142.00000,258.00000
10095.295209,919.00000,223.00000,1027.00000,232.00000
10095.295209,811.00000,229.00000,917.00000,223.00000
10095.295209,692.00000,251.00000,810.00000,229.00000
10095.295209,1213.00000,278.00000,1116.00000,241.00000
10095.295209,1035.00000,217.00000,915.00000,207.00000
10095.295209,913.00000,208.00000,804.00000,214.00000
10095.295209,803.00000,214.00000,713.00000,232.00000
10095.295209,987.00000,244.00000,874.00000,241.00000
10095.295209,872.00000,241.00000,754.00000,253.00000
10095.295209,736.00000,231.00000,852.00000,213.00000
10095.295209,1229.00000,267.00000,1128.00000,224.00000
10095.295209,1127.00000,224.00000,1021.00000,200.00000
10095.295209,1020.00000,201.00000,899.00000,194.00000
10095.295209,897.00000,194.00000,794.00000,202.00000
10095.295209,918.00000,211.00000,1027.00000,220.00000
10095.295209,1179.00000,335.00000,1261.00000,374.00000
10095.295209,1270.00000,383.00000,1170.00000,335.00000
10095.295209,1169.00000,335.00000,1055.00000,302.00000
10095.295209,1054.00000,302.00000,939.00000,288.00000
10095.295209,1215.00000,408.00000,1092.00000,366.00000
10095.295209,1169.00000,340.00000,1268.00000,388.00000
10095.295209,1054.00000,307.00000,1168.00000,340.00000
10095.295209,940.00000,292.00000,1053.00000,307.00000
10095.295209,1228.00000,259.00000,1133.00000,219.00000
10095.295209,1153.00000,229.00000,1248.00000,274.00000
10095.295209,1054.00000,200.00000,1152.00000,230.00000
10095.295209,1234.00000,313.00000,1130.00000,271.00000
10095.295209,1129.00000,271.00000,1019.00000,247.00000
10095.295209,1010.00000,251.00000,1123.00000,276.00000
10095.295209,1214.00000,217.00000,1112.00000,175.00000
10095.295209,1083.00000,172.00000,1184.00000,207.00000
10095.295209,1147.00000,237.00000,1248.00000,285.00000
10095.295209,1039.00000,209.00000,1146.00000,237.00000
10095.295209,1115.00000,189.00000,1215.00000,229.00000
10095.295209,1273.00000,303.00000,1181.00000,256.00000
10095.295209,1180.00000,256.00000,1078.00000,226.00000
