timestamp,ox,oy,oz,r1x,r1y,r1z,r2x,r2y,r2z
10019.419440,48.096101,11.315183,1.045248,1284.058040,-1937.549090,-542.283049,1910.909336,-1618.573722,-788.799884
10019.419440,48.096101,11.315183,1.045248,1403.140534,-1889.357087,-779.699819,1896.672765,-1607.271109,-1039.588642
10019.419440,48.096101,11.315183,1.045248,1816.226587,-1556.148559,-1524.853820,1382.920693,-1858.406803,-1176.404896
10019.452774,48.123853,11.281284,1.047747,-352.741604,-2109.136972,-293.567381,-715.392366,-2030.494334,-283.252791
10019.452774,48.123853,11.281284,1.047747,-698.994652,-2033.516896,-271.129044,-323.425174,-2112.164044,-281.145556
10019.452774,48.123853,11.281284,1.047747,-710.501573,-2033.325287,-296.436205,-360.550758,-2109.511999,-308.484432
10019.452774,48.123853,11.281284,1.047747,340.970986,-2160.139251,-566.854384,-102.537425,-2156.475362,-574.163402
10019.452774,48.123853,11.281284,1.047747,339.900361,-2159.629934,-547.233029,-56.777334,-2158.883542,-546.770377
10019.452774,48.123853,11.281284,1.047747,-90.391455,-2141.070109,-313.679122,344.890416,-2143.532927,-312.250318
10019.452774,48.123853,11.281284,1.047747,336.946674,-2145.416088,-326.284199,-94.201381,-2141.760292,-323.333234
10019.452774,48.123853,11.281284,1.047747,-91.816508,-2156.094873,-534.251554,287.195425,-2161.774785,-532.219033
10019.452774,48.123853,11.281284,1.047747,1424.891197,-1908.668219,-804.527256,1934.969520,-1621.204549,-1076.473742
10019.452774,48.123853,11.281284,1.047747,1354.299001,-1936.988118,-804.458384,1929.886537,-1616.043814,-1134.471785
10019.452774,48.123853,11.281284,1.047747,1854.412141,-1560.027421,-1577.990782,1522.841972,-1806.915565,-1295.888429
10019.452774,48.123853,11.281284,1.047747,1462.593141,-1895.069075,-617.191468,1949.625319,-1635.310428,-813.548856
10019.452774,48.123853,11.281284,1.047747,1885.664440,-1575.341329,-1458.578711,1530.519912,-1818.747428,-1213.965654
10019.452774,48.123853,11.281284,1.047747,1559.867613,-1819.654305,-1123.008491,1895.775447,-1595.658397,-1351.668874
10019.486146,48.148526,11.248839,1.052366,-387.779311,-2103.982595,-318.239862,-709.879655,-2026.725852,-306.478978
10019.486146,48.148526,11.248839,1.052366,-718.717746,-2023.275755,-298.597164,-388.294068,-2102.914190,-308.884323
10019.486146,48.148526,11.248839,1.052366,-363.435000,-2106.077822,-296.830894,-719.461739,-2021.470139,-284.683952
10019.486146,48.148526,11.248839,1.052366,-719.953435,-2020.235385,-275.426822,-338.545495,-2109.021879,-284.907359
10019.486146,48.148526,11.248839,1.052366,331.481423,-2170.475344,-558.238910,-14.667770,-2165.761178,-553.631103
10019.486146,48.148526,11.248839,1.052366,-93.131504,-2144.054552,-317.268515,334.419261,-2154.587593,-317.818662
10019.486146,48.148526,11.248839,1.052366,326.522802,-2156.299114,-331.852314,-101.157923,-2144.312709,-327.168151
10019.486146,48.148526,11.248839,1.052366,332.740954,-2170.952864,-577.931580,-107.590714,-2158.981833,-578.329275
10019.486146,48.148526,11.248839,1.052366,-97.233916,-2158.779792,-538.401316,260.738977,-2171.836962,-537.976449
10019.486146,48.148526,11.248839,1.052366,1226.981949,-1995.486542,-1004.975272,1550.498888,-1834.215173,-1267.998279
10019.486146,48.148526,11.248839,1.052366,1470.912539,-1882.638336,-1184.938858,1917.765437,-1580.742360,-1530.374565
10019.486146,48.148526,11.248839,1.052366,1690.611046,-1808.445747,-992.437068,1233.015315,-2010.129051,-726.454153
10019.486146,48.148526,11.248839,1.052366,1431.266476,-1933.937729,-860.054980,1976.191345,-1625.716808,-1173.530928
10019.486146,48.148526,11.248839,1.052366,1482.791445,-1918.060009,-634.253906,2000.061177,-1646.234098,-846.428389
10019.486146,48.148526,11.248839,1.052366,1880.770772,-1576.136571,-1618.317537,1537.660991,-1828.275774,-1326.573118
10019.486146,48.148526,11.248839,1.052366,1466.022329,-1920.960017,-842.504221,1976.004264,-1634.369768,-1118.441768
10019.486146,48.148526,11.248839,1.052366,1996.528172,-1647.680829,-860.586296,1609.611320,-1862.675402,-701.100124
10019.486146,48.148526,11.248839,1.052366,1925.487543,-1580.288579,-1515.596867,1522.271356,-1857.872446,-1204.227267
10019.486146,48.148526,11.248839,1.052366,1580.909853,-1840.756854,-1148.979731,1937.344110,-1603.001298,-1402.122856
10019.519541,48.171246,11.214668,1.058129,-710.927770,-2017.840278,-300.788324,-361.538889,-2106.784114,-311.662041
10019.519541,48.171246,11.214668,1.058129,-362.094572,-2105.683583,-302.310185,-724.105742,-2012.365119,-288.901407
10019.519541,48.171246,11.214668,1.058129,-720.769094,-2011.702024,-274.331190,-362.919160,-2103.986433,-288.310042
10019.519541,48.171246,11.214668,1.058129,330.857800,-2181.936715,-564.389470,-72.320083,-2165.710898,-559.729082
10019.519541,48.171246,11.214668,1.058129,332.304033,-2182.401188,-584.128713,-117.550340,-2161.474243,-586.763779
10019.519541,48.171246,11.214668,1.058129,-107.899549,-2161.347512,-541.942486,325.410427,-2181.599076,-549.532114
10019.519541,48.171246,11.214668,1.058129,-101.028464,-2147.192052,-320.429689,332.666914,-2167.436076,-333.027864
10019.519541,48.171246,11.214668,1.058129,215.149870,-2168.286169,-336.268559,-112.980986,-2147.308595,-335.232745
10019.519541,48.171246,11.214668,1.058129,1957.942557,-1595.144642,-1565.444649,1537.462861,-1882.269199,-1235.336987
10019.519541,48.171246,11.214668,1.058129,1418.995998,-1939.957726,-1164.792046,1951.237931,-1592.651034,-1586.854728
10019.519541,48.171246,11.214668,1.058129,1601.378978,-1864.128950,-1181.799389,1976.202693,-1616.932586,-1447.693126
10019.519541,48.171246,11.214668,1.058129,1253.115303,-2031.616165,-768.557495,1928.929051,-1702.656435,-1166.249898
10019.519541,48.171246,11.214668,1.058129,2023.794776,-1640.354154,-1204.284987,1445.304499,-1961.396252,-867.335685
10019.519541,48.171246,11.214668,1.058129,1458.028258,-1957.280128,-854.917584,2019.912429,-1648.540930,-1169.378891
10019.519541,48.171246,11.214668,1.058129,1409.947492,-1979.347857,-611.292971,1928.665371,-1736.879966,-830.912837
10019.519541,48.171246,11.214668,1.058129,2039.437745,-1667.893246,-893.089679,1632.021047,-1889.833342,-721.855765
10019.552872,48.193299,11.181120,1.065824,-728.588555,-2002.855907,-281.079025,-360.844004,-2104.788784,-292.049933
10019.552872,48.193299,11.181120,1.065824,-372.855600,-2103.362075,-302.519602,-715.510523,-2008.628441,-293.058238
10019.552872,48.193299,11.181120,1.065824,-116.553692,-2150.114831,-322.748808,208.417741,-2177.943305,-331.336921
10019.552872,48.193299,11.181120,1.065824,327.129776,-2194.538006,-575.106047,-77.669650,-2170.397601,-566.851317
10019.552872,48.193299,11.181120,1.065824,328.740887,-2194.960392,-594.899343,-122.725680,-2165.216909,-593.515677
10019.552872,48.193299,11.181120,1.065824,213.417621,-2179.015017,-340.853664,-119.602630,-2151.553377,-341.795003
10019.552872,48.193299,11.181120,1.065824,-109.126412,-2165.907493,-548.542772,295.112014,-2194.037117,-559.413585
10019.552872,48.193299,11.181120,1.065824,2007.305958,-1597.355031,-1626.097279,1560.563272,-1903.512551,-1270.778236
10019.552872,48.193299,11.181120,1.065824,1620.355731,-1888.768268,-1216.396151,2022.522856,-1624.069446,-1505.765959
10019.552872,48.193299,11.181120,1.065824,1847.141716,-1680.808411,-1641.628663,1441.130308,-1949.373392,-1264.874418
10019.552872,48.193299,11.181120,1.065824,1490.605746,-1935.017087,-1244.930915,1996.777079,-1595.139459,-1652.075900
10019.552872,48.193299,11.181120,1.065824,1520.517436,-1962.891812,-939.426527,2060.932536,-1657.934809,-1261.953460
10019.552872,48.193299,11.181120,1.065824,2074.359787,-1651.928395,-1250.935882,1508.970149,-1968.712910,-920.621828
10019.552872,48.193299,11.181120,1.065824,1542.077560,-1956.179849,-919.082905,2070.256559,-1659.819575,-1221.138283
10019.552872,48.193299,11.181120,1.065824,1556.395446,-1959.334594,-682.731597,2096.771255,-1681.892252,-913.969609
10019.586248,48.218706,11.143973,1.070273,-381.503895,-2103.323650,-308.832031,-738.648653,-1995.872324,-292.809018
10019.586248,48.218706,11.143973,1.070273,-735.118791,-1995.998727,-282.938541,-361.141626,-2106.865373,-297.863677
10019.586248,48.218706,11.143973,1.070273,-413.759316,-2097.769971,-330.327462,-729.214502,-2001.676800,-314.871302
10019.586248,48.218706,11.143973,1.070273,-737.854439,-1997.713676,-306.749002,-414.332741,-2096.690159,-320.944717
10019.586248,48.218706,11.143973,1.070273,328.035781,-2206.813135,-581.032615,-141.663266,-2167.285995,-583.807434
10019.586248,48.218706,11.143973,1.070273,-118.407395,-2170.085553,-553.458012,260.355632,-2204.820129,-563.550357
10019.586248,48.218706,11.143973,1.070273,-112.765976,-2156.950001,-331.785297,318.512039,-2192.139240,-334.473476
10019.586248,48.218706,11.143973,1.070273,328.330873,-2193.642779,-349.102445,-111.862055,-2158.422524,-345.948497
10019.586248,48.218706,11.143973,1.070273,329.704340,-2207.218795,-600.859607,-127.656948,-2169.712679,-598.119985
10019.586248,48.218706,11.143973,1.070273,234.205506,-2189.045919,-326.724297,-118.222049,-2154.276512,-313.088529
10019.586248,48.218706,11.143973,1.070273,2041.782254,-1606.192387,-1677.077048,1422.721623,-1999.637539,-1186.982534
10019.586248,48.218706,11.143973,1.070273,1509.213977,-1953.422833,-1283.821431,2040.063195,-1592.495936,-1720.008495
10019.586248,48.218706,11.143973,1.070273,2131.017435,-1652.462592,-1310.091760,1543.342512,-1985.467923,-957.180294
10019.586248,48.218706,11.143973,1.070273,1366.431844,-2056.471408,-611.113672,1876.075884,-1850.754294,-834.870674
10019.586248,48.218706,11.143973,1.070273,1941.721112,-1639.634187,-1741.834303,1359.034593,-2009.784811,-1247.461074
10019.586248,48.218706,11.143973,1.070273,1583.201754,-1969.969305,-963.480124,2130.709582,-1659.475956,-1275.980783
10019.586248,48.218706,11.143973,1.070273,1646.818995,-1906.288215,-1254.137610,2064.560074,-1631.541904,-1553.517170
10019.619627,48.244606,11.106220,1.072961,-403.894063,-2099.736330,-308.806685,-746.201852,-1990.560305,-295.773992
10019.619627,48.244606,11.106220,1.072961,-742.637282,-1990.776018,-285.952862,-387.714504,-2102.710121,-298.366011
10019.619627,48.244606,11.106220,1.072961,-423.422033,-2097.206857,-333.687837,-745.015198,-1993.546922,-319.061939
10019.619627,48.244606,11.106220,1.072961,-741.470976,-1993.822906,-309.204053,-419.782187,-2097.199601,-324.002685
10019.619627,48.244606,11.106220,1.072961,327.197697,-2217.761355,-591.554891,-135.978137,-2173.285945,-586.159653
10019.619627,48.244606,11.106220,1.072961,324.357165,-2218.001626,-611.141672,-138.693258,-2173.154743,-605.972975
10019.619627,48.244606,11.106220,1.072961,328.066533,-2204.971693,-354.699834,-117.954402,-2163.181693,-349.083521
10019.619627,48.244606,11.106220,1.072961,-127.342105,-2160.338069,-335.043793,323.016200,-2203.955640,-344.921586
10019.619627,48.244606,11.106220,1.072961,-125.045143,-2174.524625,-561.357380,267.604821,-2215.205156,-568.422317
10019.619627,48.244606,11.106220,1.072961,1332.418353,-2056.751199,-1153.345375,1921.850717,-1714.617468,-1653.525418
10019.619627,48.244606,11.106220,1.072961,2077.652742,-1593.995399,-1761.049695,1515.765377,-1975.840920,-1294.725262
10019.619627,48.244606,11.106220,1.072961,2080.129635,-1605.606350,-1724.545897,1490.375085,-1991.047533,-1258.925599
10019.619627,48.244606,11.106220,1.072961,1628.584746,-1992.196247,-740.427610,2218.465599,-1685.143637,-1000.730497
10019.619627,48.244606,11.106220,1.072961,1580.662756,-1997.237238,-978.112481,2166.267466,-1667.556136,-1321.104807
10019.619627,48.244606,11.106220,1.072961,1933.840593,-1811.550882,-1233.835217,1451.100832,-2045.336336,-934.903638
10019.619627,48.244606,11.106220,1.072961,2209.228987,-1689.654319,-1012.336957,1746.822047,-1942.718186,-803.502412
10019.619627,48.244606,11.106220,1.072961,2010.839359,-1768.123040,-1255.234014,1566.444699,-2001.828122,-984.294010
10019.619627,48.244606,11.106220,1.072961,1669.492797,-1920.807339,-1284.025621,2120.971423,-1617.821613,-1615.887115
10019.652970,48.268286,11.066737,1.073099,-747.886331,-1989.756070,-308.953349,-436.137535,-2094.757238,-325.471485
10019.652970,48.268286,11.066737,1.073099,-407.469789,-2101.438812,-314.622553,-752.460002,-1986.478812,-295.429680
10019.652970,48.268286,11.066737,1.073099,-752.827148,-1985.270633,-286.128212,-366.170099,-2110.991948,-303.423425
10019.652970,48.268286,11.066737,1.073099,320.506665,-2214.252926,-359.631943,-130.964578,-2165.952005,-350.820067
10019.652970,48.268286,11.066737,1.073099,-131.427078,-2165.001801,-341.360199,315.278509,-2212.746341,-345.021049
10019.652970,48.268286,11.066737,1.073099,326.646141,-2226.881236,-596.997063,-34.771008,-2194.270074,-588.442354
10019.652970,48.268286,11.066737,1.073099,-135.235847,-2177.645346,-567.730655,267.193884,-2223.888613,-577.646641
10019.652970,48.268286,11.066737,1.073099,247.925050,-2208.633728,-335.459636,-136.609057,-2162.269550,-322.480229
10019.652970,48.268286,11.066737,1.073099,328.150450,-2227.214354,-616.879145,-106.323174,-2183.423508,-612.203650
10019.652970,48.268286,11.066737,1.073099,-89.815353,-2169.307796,-313.296289,318.820267,-2211.110229,-326.410027
10019.652970,48.268286,11.066737,1.073099,1992.220111,-1646.771692,-1824.989609,1426.274524,-2018.076778,-1333.658741
10019.652970,48.268286,11.066737,1.073099,1281.332388,-2093.163933,-1126.071209,1912.718548,-1742.154046,-1667.243642
10019.652970,48.268286,11.066737,1.073099,2111.644352,-1583.242798,-1819.121272,1524.972673,-1989.225712,-1320.620550
10019.652970,48.268286,11.066737,1.073099,2124.611343,-1589.851631,-1781.795730,1667.033998,-1920.212518,-1404.900816
10019.652970,48.268286,11.066737,1.073099,1592.682062,-1957.530210,-1360.799119,2118.999236,-1584.740087,-1804.078939
10019.652970,48.268286,11.066737,1.073099,1674.164391,-1977.560269,-1048.932601,2225.649431,-1651.603455,-1373.225430
10019.652970,48.268286,11.066737,1.073099,1715.578298,-1980.062334,-787.842511,2269.859420,-1681.626806,-1031.839234
10019.652970,48.268286,11.066737,1.073099,1297.723615,-2118.474135,-590.321405,1709.651245,-1982.648056,-780.762176
10019.652970,48.268286,11.066737,1.073099,1898.456824,-1857.617846,-1220.823889,1462.856538,-2061.032066,-949.180507
10019.652970,48.268286,11.066737,1.073099,1688.194529,-1930.693422,-1316.394190,2164.016330,-1607.213811,-1666.310588
10019.686352,48.289834,11.025645,1.071475,-699.841678,-2004.896643,-288.185872,-383.505848,-2108.641768,-304.544174
10019.686352,48.289834,11.025645,1.071475,-453.054796,-2092.770528,-339.457009,-763.082463,-1983.827839,-321.876972
10019.686352,48.289834,11.025645,1.071475,-755.524215,-1985.291369,-307.101538,-436.807587,-2096.480025,-329.487256
10019.686352,48.289834,11.025645,1.071475,316.974156,-2234.237440,-625.884947,-153.214140,-2178.897032,-612.193647
10019.686352,48.289834,11.025645,1.071475,-143.083818,-2180.047999,-568.102973,278.253761,-2231.624427,-582.668002
10019.686352,48.289834,11.025645,1.071475,-136.824912,-2168.058282,-342.100548,324.677639,-2221.144604,-350.991176
10019.686352,48.289834,11.025645,1.071475,325.058351,-2222.001912,-360.494187,-127.706119,-2171.037566,-356.485734
10019.686352,48.289834,11.025645,1.071475,-133.692505,-2165.422149,-309.202840,256.990008,-2216.571541,-339.981468
10019.686352,48.289834,11.025645,1.071475,320.169819,-2234.169105,-606.450948,-133.308846,-2182.280085,-587.965088
10019.686352,48.289834,11.025645,1.071475,1639.124183,-1947.358980,-1414.193471,2161.939885,-1564.262678,-1856.887297
10019.686352,48.289834,11.025645,1.071475,1573.233598,-1974.972833,-1395.121485,2155.996878,-1550.723592,-1898.588708
10019.686352,48.289834,11.025645,1.071475,2156.515286,-1558.322460,-1879.440508,1551.627422,-1990.061491,-1358.969993
10019.686352,48.289834,11.025645,1.071475,1709.131951,-1979.150439,-1082.059442,2274.662766,-1635.664125,-1423.272625
10019.686352,48.289834,11.025645,1.071475,1304.367381,-2129.704938,-825.894514,1702.086888,-1983.480646,-1068.768409
10019.686352,48.289834,11.025645,1.071475,1326.529594,-2126.838597,-611.662113,1881.146561,-1926.341602,-865.521079
10019.686352,48.289834,11.025645,1.071475,2183.279677,-1554.208099,-1850.393112,1641.566701,-1950.100923,-1398.041672
10019.686352,48.289834,11.025645,1.071475,1710.778230,-1936.280770,-1340.143471,2200.653947,-1594.154936,-1715.670572
10019.719751,48.309261,10.985122,1.068553,-423.369206,-2100.340459,-318.119208,-761.444423,-1980.229108,-294.094428
10019.719751,48.309261,10.985122,1.068553,-765.559746,-1977.505381,-285.067565,-386.099925,-2109.830003,-308.559538
10019.719751,48.309261,10.985122,1.068553,-757.161243,-1983.998541,-312.483865,-431.478165,-2098.943257,-327.588499
10019.719751,48.309261,10.985122,1.068553,329.879768,-2240.735208,-631.599844,-137.732713,-2184.805454,-621.802245
10019.719751,48.309261,10.985122,1.068553,-144.302217,-2169.665999,-341.598272,300.181421,-2226.038802,-352.616436
10019.719751,48.309261,10.985122,1.068553,300.564405,-2227.293642,-366.854307,-143.956721,-2171.010478,-355.780707
10019.719751,48.309261,10.985122,1.068553,-145.020196,-2166.318033,-308.636315,250.330888,-2221.504778,-337.688953
10019.719751,48.309261,10.985122,1.068553,315.113361,-2239.798742,-610.054409,-139.280572,-2184.165398,-592.170288
10019.719751,48.309261,10.985122,1.068553,1974.176567,-1728.005064,-1739.824932,1304.633712,-2110.786473,-1153.436298
10019.719751,48.309261,10.985122,1.068553,1650.740519,-1942.909305,-1477.436747,2208.480521,-1511.388272,-1964.910765
10019.719751,48.309261,10.985122,1.068553,1312.388793,-2111.582776,-1134.329355,1904.477062,-1788.825857,-1655.856847
10019.719751,48.309261,10.985122,1.068553,1750.916369,-1973.672411,-1118.437214,2316.270434,-1620.644517,-1464.296899
10019.719751,48.309261,10.985122,1.068553,1316.912914,-2138.065996,-842.606359,1743.728901,-1978.294661,-1104.867438
10019.719751,48.309261,10.985122,1.068553,1829.775595,-1966.206680,-851.830553,2384.731069,-1648.700892,-1097.052535
10019.719751,48.309261,10.985122,1.068553,1335.950091,-2137.081616,-617.916230,1817.878020,-1971.698034,-842.025920
10019.719751,48.309261,10.985122,1.068553,1645.075617,-1980.664030,-1316.766808,2239.613839,-1577.651758,-1754.295505
10019.719751,48.309261,10.985122,1.068553,2224.534035,-1531.021549,-1896.925641,1650.385042,-1958.034451,-1414.436121
10019.753069,48.327236,10.941877,1.065227,-462.067257,-2091.943631,-342.335483,-769.914049,-1978.343245,-321.199950
10019.753069,48.327236,10.941877,1.065227,-762.026418,-1980.624116,-311.428109,-441.512607,-2096.845254,-328.380056
10019.753069,48.327236,10.941877,1.065227,316.015251,-2244.724299,-616.349712,-148.261731,-2184.755187,-598.430504
10019.753069,48.327236,10.941877,1.065227,317.837313,-2233.137567,-365.690668,-154.576711,-2171.457643,-357.190526
10019.753069,48.327236,10.941877,1.065227,204.710553,-2222.310498,-337.192561,-141.990363,-2171.489650,-329.662057
10019.753069,48.327236,10.941877,1.065227,-149.209424,-2184.148138,-573.859266,301.488724,-2243.580572,-594.672350
10019.753069,48.327236,10.941877,1.065227,-154.687776,-2170.602245,-347.741119,308.615087,-2231.688582,-354.990181
10019.753069,48.327236,10.941877,1.065227,1323.578194,-2110.091779,-1194.986675,1991.671948,-1716.070297,-1791.598193
10019.753069,48.327236,10.941877,1.065227,2185.581949,-1554.075165,-1937.833690,1481.789907,-2044.835899,-1322.080234
10019.753069,48.327236,10.941877,1.065227,1329.505432,-2114.080260,-1159.211190,1926.035083,-1784.472240,-1683.731260
10019.753069,48.327236,10.941877,1.065227,1346.637050,-2145.198065,-625.779734,1946.456672,-1926.213784,-902.764558
10019.753069,48.327236,10.941877,1.065227,1957.882472,-1920.962336,-902.643403,2443.052469,-1624.275823,-1132.776760
10019.753069,48.327236,10.941877,1.065227,1848.872202,-1937.331749,-1186.614138,2365.580891,-1596.633283,-1505.474870
10019.753069,48.327236,10.941877,1.065227,1330.228158,-2144.515112,-855.848024,1842.132320,-1941.472837,-1178.252875
10019.753069,48.327236,10.941877,1.065227,2137.284052,-1757.096938,-1403.607259,1499.616943,-2087.503948,-995.235183
10019.753069,48.327236,10.941877,1.065227,2057.274958,-1628.545904,-1929.637987,1437.541044,-2046.090911,-1378.073454
10019.753069,48.327236,10.941877,1.065227,2212.157675,-1553.150876,-1903.345878,1652.964910,-1967.486685,-1423.350392
10019.753069,48.327236,10.941877,1.065227,2327.698526,-1546.429761,-1738.948112,1813.767315,-1919.179599,-1363.574470
10019.753069,48.327236,10.941877,1.065227,1666.642473,-1980.896661,-1339.267699,2297.685464,-1537.674575,-1812.733227
10019.753069,48.327236,10.941877,1.065227,1810.849316,-1924.185192,-1345.508662,2321.891468,-1558.038673,-1716.795902
10019.786442,48.342329,10.897861,1.060626,-443.929521,-2095.665812,-316.204157,-775.495026,-1972.275050,-298.352981
10019.786442,48.342329,10.897861,1.060626,-468.794966,-2090.151971,-339.042406,-787.500177,-1969.615664,-322.143946
10019.786442,48.342329,10.897861,1.060626,-779.517160,-1971.571255,-307.827868,-456.387631,-2093.171412,-329.947235
10019.786442,48.342329,10.897861,1.060626,-779.322669,-1969.076165,-284.507792,-443.879659,-2094.728988,-306.838239
10019.786442,48.342329,10.897861,1.060626,311.956108,-2237.681353,-366.142014,-161.561222,-2172.514468,-359.211011
10019.786442,48.342329,10.897861,1.060626,284.623060,-2233.850644,-343.182532,-131.418167,-2175.981025,-328.600661
10019.786442,48.342329,10.897861,1.060626,-152.970685,-2173.138822,-345.718906,316.506446,-2237.227717,-357.383522
10019.786442,48.342329,10.897861,1.060626,311.841317,-2249.104623,-616.755007,-153.488304,-2185.858576,-600.502321
10019.786442,48.342329,10.897861,1.060626,2033.508288,-1700.780525,-1816.263061,1326.350556,-2120.685243,-1185.858405
10019.786442,48.342329,10.897861,1.060626,1460.900482,-2060.473372,-1327.608611,2161.938278,-1578.254414,-1950.454275
10019.786442,48.342329,10.897861,1.060626,1971.334578,-1928.056936,-918.390261,2516.840235,-1588.028235,-1164.307903
10019.786442,48.342329,10.897861,1.060626,1356.888907,-2153.080471,-631.481043,1959.173866,-1934.014426,-912.889868
10019.786442,48.342329,10.897861,1.060626,2428.860884,-1547.431626,-1593.534374,1842.920940,-1947.924568,-1218.867351
10019.786442,48.342329,10.897861,1.060626,1602.386737,-2000.372842,-1406.455407,2196.928503,-1570.685770,-1921.701306
10019.786442,48.342329,10.897861,1.060626,2210.829062,-1569.605604,-1905.197829,1669.376847,-1968.201512,-1446.285148
10019.786442,48.342329,10.897861,1.060626,2370.790543,-1524.056550,-1772.522312,1832.433940,-1921.248323,-1379.126211
10019.786442,48.342329,10.897861,1.060626,1681.869120,-1985.104147,-1350.843795,2307.625342,-1544.535879,-1823.561889
10019.819827,48.353982,10.852694,1.055466,-1211.332314,-1722.794673,-169.091239,-1475.205141,-1533.641225,-153.425857
10019.819827,48.353982,10.852694,1.055466,-784.854607,-1965.937047,-284.217145,-437.860355,-2097.482200,-302.890844
10019.819827,48.353982,10.852694,1.055466,-458.734100,-2092.276893,-316.032946,-785.108458,-1967.387560,-298.195268
10019.819827,48.353982,10.852694,1.055466,-785.338080,-1968.787047,-312.205037,-467.171538,-2090.929509,-329.760739
10019.819827,48.353982,10.852694,1.055466,308.905925,-2254.056940,-643.348878,-174.828244,-2184.083415,-628.125223
10019.819827,48.353982,10.852694,1.055466,210.789931,-2232.030640,-338.606666,-155.284715,-2173.772487,-327.051797
10019.819827,48.353982,10.852694,1.055466,306.075869,-2242.615348,-367.768217,-155.632755,-2176.642552,-359.986484
10019.819827,48.353982,10.852694,1.055466,-155.500434,-2175.447989,-345.849623,301.584797,-2241.446711,-357.581737
10019.819827,48.353982,10.852694,1.055466,303.772293,-2253.630985,-622.783316,-153.980626,-2188.427861,-600.639302
10019.819827,48.353982,10.852694,1.055466,-167.321311,-2185.253429,-579.792760,298.587388,-2253.007717,-597.380886
10019.819827,48.353982,10.852694,1.055466,1621.300273,-1990.103628,-1473.802050,2168.202852,-1589.284868,-1954.547353
10019.819827,48.353982,10.852694,1.055466,2095.561909,-1660.612550,-1877.572174,1350.516565,-2121.132253,-1210.991135
10019.819827,48.353982,10.852694,1.055466,1605.539678,-2010.226936,-1410.736596,2196.476913,-1587.394693,-1922.002386
10019.819827,48.353982,10.852694,1.055466,1555.794586,-2017.880946,-1445.654248,2120.119959,-1612.250038,-1962.117773
10019.819827,48.353982,10.852694,1.055466,1611.020366,-2090.431722,-749.036360,2123.029665,-1864.123189,-983.695486
10019.819827,48.353982,10.852694,1.055466,1487.496596,-2116.042835,-966.213538,2102.372625,-1818.817201,-1348.019989
10019.853169,48.361928,10.806656,1.051255,-1226.407081,-1710.015834,-169.012942,-1501.590371,-1507.279327,-152.640525
10019.853169,48.361928,10.806656,1.051255,-776.662129,-1972.090012,-311.923482,-474.994830,-2089.386319,-328.717676
10019.853169,48.361928,10.806656,1.051255,-478.812633,-2086.741061,-314.456243,-799.899787,-1960.246598,-298.058441
10019.853169,48.361928,10.806656,1.051255,-783.840205,-1965.867478,-283.979673,-416.643872,-2105.925031,-308.598305
10019.853169,48.361928,10.806656,1.051255,230.630376,-2238.351446,-340.286368,-107.044028,-2186.888399,-330.997398
10019.853169,48.361928,10.806656,1.051255,308.715883,-2258.479074,-642.688552,-171.903054,-2187.048662,-631.555908
10019.853169,48.361928,10.806656,1.051255,307.863915,-2247.692262,-372.353781,-155.152011,-2179.185896,-358.712063
10019.853169,48.361928,10.806656,1.051255,303.701911,-2258.046871,-622.105075,-163.800818,-2188.705268,-602.971528
10019.853169,48.361928,10.806656,1.051255,-168.400777,-2187.429697,-582.912033,294.144658,-2257.118094,-600.766442
10019.853169,48.361928,10.806656,1.051255,-150.602679,-2178.999308,-345.050420,239.449963,-2240.559282,-355.883246
10019.853169,48.361928,10.806656,1.051255,1385.689062,-2107.916759,-1288.931368,2115.352849,-1628.277145,-1962.566731
10019.853169,48.361928,10.806656,1.051255,1370.156680,-2118.712453,-1250.414208,2106.903566,-1653.675068,-1913.221218
10019.853169,48.361928,10.806656,1.051255,2141.432171,-1631.648563,-1922.330407,1368.146411,-2122.136653,-1233.445523
10019.853169,48.361928,10.806656,1.051255,1369.912487,-2126.948886,-1201.836890,2019.430197,-1750.720905,-1775.158513
10019.853169,48.361928,10.806656,1.051255,1386.642019,-2157.688774,-899.369927,2036.854490,-1872.193957,-1308.226237
10019.853169,48.361928,10.806656,1.051255,1685.353904,-2075.241729,-781.530350,2181.324121,-1845.041610,-1009.646767
10019.853169,48.361928,10.806656,1.051255,2357.516862,-1570.574547,-1760.415473,1762.769906,-1979.355236,-1349.961236
10019.853169,48.361928,10.806656,1.051255,1708.884221,-1993.621002,-1374.984951,2300.760252,-1582.502335,-1820.457658
10019.886544,48.369080,10.758058,1.050439,-1247.062690,-1692.928783,-168.657521,-1529.780745,-1478.534586,-152.105588
10019.886544,48.369080,10.758058,1.050439,-497.255000,-2083.516862,-342.332898,-797.579227,-1962.835252,-323.667915
10019.886544,48.369080,10.758058,1.050439,-796.509443,-1959.371175,-286.348055,-426.237476,-2103.621307,-309.356167
10019.886544,48.369080,10.758058,1.050439,-801.113536,-1959.795362,-309.637423,-492.928145,-2084.146412,-333.190667
10019.886544,48.369080,10.758058,1.050439,-484.234053,-2085.325583,-314.955798,-804.619658,-1956.699680,-295.641546
10019.886544,48.369080,10.758058,1.050439,307.215093,-2261.584595,-650.393888,-183.125516,-2185.795698,-633.898704
10019.886544,48.369080,10.758058,1.050439,307.606613,-2251.046284,-370.781167,-165.194428,-2178.831105,-361.464937
